source,role,rows,columns,best_date_column,distinct_dates,start_date,end_date,datetime_columns,temperature_columns,decision_rule_columns,all_columns
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_score_robustness_by_subset.csv,other_weather_source,36,12,,0,,,,,,subset_name; subset_description; probability_source; probability_column; rows; event_rate; average_probability; brier_score; log_score; mean_absolute_error; brier_rank; log_score_rank
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18d_hko_source_discovery_candidate_urls.csv,other_weather_source,33,8,,0,,,,,,url; ok; status_code; content_type; bytes; raw_path; error; text_sample
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20c_selected_model_feature_importance.csv,other_weather_source,30,5,,0,,,,,,feature; importance; is_categorical; feature_set; candidate_id
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/probability_scoring_calibration/hong_kong_probability_scores_by_threshold.csv,other_weather_source,30,8,,0,,,,,,threshold_c; probability_source; rows; event_rate; average_probability; brier_score; log_score; mean_absolute_error
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/probability_scoring_calibration/hong_kong_probability_calibration_table.csv,other_weather_source,30,9,,0,,,,,,probability_source; probability_column; probability_bin; count; mean_predicted_probability; realised_event_rate; calibration_gap; absolute_calibration_gap; weight
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_leave_one_threshold_score_robustness.csv,other_weather_source,30,13,,0,,,,,,subset_name; subset_description; probability_source; probability_column; rows; event_rate; average_probability; brier_score; log_score; mean_absolute_error; brier_rank; log_score_rank; dropped_threshold_c
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wD_holdout_external_probability_evaluation/18wD_sha256_manifest.csv,other_weather_source,26,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21_aifs_ens_mars_gate_decision.csv,other_weather_source,25,6,,0,,,,,,probe_id; model_regime; component; status; result; expected_value
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18m_market_only_decision_rule_rankings.csv,other_weather_source,24,5,,0,,,,,decision_rule,metric; decision_rule; value; rank; lower_better
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/baseline_freezes/18i_hko_empirical_baseline_v1_manifest.csv,other_weather_source,24,6,,0,,,,,,path; size_bytes; sha256; kind; n_rows; n_cols
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/polymarket/sample_outcome_table.csv,other_weather_source,22,14,,0,,,,,,event_slug; event_title; market_id; market_question; market_slug; condition_id; outcome_index; outcome; outcome_price; clob_token_id; active; closed; volume; liquidity
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yB_thesis_output_freeze/18yB_sha256_manifest.csv,other_weather_source,21,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/binary_trading_strategy/hong_kong_binary_strategy_zero_cost_summary.csv,other_weather_source,21,18,,0,,,,,,model_source; market_cost_type; market_cost_column; edge_buffer; transaction_cost_per_contract; rows_considered; number_of_trades; trade_rate; average_model_probability_when_trading; average_market_cost_when_trading; average_expected_edge_before_cost; average_expected_edge_after_cost; total_net_profit; average_net_profit_per_trade; total_capital_spent; return_on_capital; winning_trade_rate; realised_event_rate_when_trading
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_sha256_manifest.csv,other_weather_source,21,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_edge_buffer_stress_test.csv,other_weather_source,21,6,,0,,,,,,model_source; edge_buffer; best_total_net_profit; best_return_on_capital; max_number_of_trades; average_trade_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_sha256_manifest.csv,other_weather_source,19,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_final_sample_flow.csv,other_weather_source,19,4,,0,,,,,,object; count; unit; source_stage
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_release_registry.csv,other_weather_source,18,11,,0,,,,,,stage; verdict; generated_at_utc; summary_path; manifest_path; manifest_entries_verified; integrity_checks_passed; integrity_checks_total; issue_rows; summary_sha256; manifest_sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xD_trading_robustness_and_figures/18xD_sha256_manifest.csv,other_weather_source,18,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21d_corrected_ecmwf_table.csv,other_weather_source,16,4,,0,,,,,decision_rule,decision_rule; model; mean_brier; mean_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19c_categorical_score_summary.csv,other_weather_source,16,11,,0,,,,,decision_rule,decision_rule; model; model_label; n_books; mean_total_book_probability; mean_abs_book_probability_error; median_winning_probability_normalised; mean_normalised_categorical_log_score; mean_normalised_multiclass_brier; categorical_log_rank_within_rule; multiclass_brier_rank_within_rule
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19a_hko_ecmwf_probability_score_summary.csv,other_weather_source,16,14,,0,,,,mean_forecast_daily_max_c; mean_hko_tmax_c; mean_temperature_error_c; mean_abs_temperature_error_c,decision_rule,decision_rule; summary_level; n; mean_brier_ecmwf_proxy; mean_log_score_ecmwf_proxy; mean_p_ecmwf_proxy; outcome_rate; mean_forecast_daily_max_c; mean_hko_tmax_c; mean_temperature_error_c; mean_abs_temperature_error_c; mean_brier_ecmwf_hard; mean_log_score_ecmwf_hard; contract_event_type_v2
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18i_hko_empirical_coverage_summary.csv,other_weather_source,16,3,,0,,,,,,metric; value; note
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19c_binary_score_summary.csv,other_weather_source,16,12,,0,,,,,decision_rule,decision_rule; model; model_label; n; mean_brier; mean_log_score; median_brier; median_log_score; mean_probability; outcome_rate; brier_rank_within_rule; log_rank_within_rule
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18l_full_hko_contract_event_market_score_summary.csv,other_weather_source,16,8,,0,,,,,decision_rule,decision_rule; contract_event_type_v2; n; mean_brier; mean_log_score; median_staleness_hours; mean_p_market; outcome_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19b_common_support_decision_rule_rankings.csv,other_weather_source,16,8,,0,,,,,decision_rule,metric; decision_rule; market_value; ecmwf_proxy_value; winner; winning_value; lower_better; rank
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_market_score_summary.csv,other_weather_source,16,12,,0,,,,,decision_rule; decision_rule_order,decision_rule; decision_rule_order; contract_event_type_v2; n; mean_brier; median_brier; mean_log_score; median_log_score; mean_p_market; outcome_rate; median_staleness_hours; p95_staleness_hours
git:archive/17j-plus-18n-18y-20260726:data/processed/19a_hko_ecmwf_probability_score_summary.csv,other_weather_source,16,14,,0,,,,mean_forecast_daily_max_c; mean_hko_tmax_c; mean_temperature_error_c; mean_abs_temperature_error_c,decision_rule,decision_rule; summary_level; n; mean_brier_ecmwf_proxy; mean_log_score_ecmwf_proxy; mean_p_ecmwf_proxy; outcome_rate; mean_forecast_daily_max_c; mean_hko_tmax_c; mean_temperature_error_c; mean_abs_temperature_error_c; mean_brier_ecmwf_hard; mean_log_score_ecmwf_hard; contract_event_type_v2
git:archive/17j-plus-18n-18y-20260726:data/processed/21d_corrected_ecmwf_table.csv,other_weather_source,16,4,,0,,,,,decision_rule,decision_rule; model; mean_brier; mean_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uB_model_specific_freeze_support/18uB_sha256_manifest.csv,other_weather_source,15,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wB_development_probability_calibration/18wB_sha256_manifest.csv,other_weather_source,14,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18j_v2_parsing_validation_checks.csv,other_weather_source,13,2,,0,,,,,,check; value
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_source_inventory.csv,other_weather_source,13,4,,0,,,,,,input_role; path; rows; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_sha256_manifest.csv,other_weather_source,13,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18o_june_2026_hko_realised_outcomes/18o_june_2026_sha256_manifest.csv,other_weather_source,13,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19b_common_support_binary_score_by_event_type.csv,other_weather_source,12,18,,0,,,,,decision_rule,decision_rule; contract_event_type_v2; n; market_mean_brier; ecmwf_mean_brier; market_mean_log_score; ecmwf_mean_log_score; market_median_brier; ecmwf_median_brier; market_median_log_score; ecmwf_median_log_score; mean_p_market; mean_p_ecmwf_proxy; outcome_rate; market_minus_ecmwf_brier; market_minus_ecmwf_log_score; brier_winner; log_score_winner
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18m_binary_market_score_by_decision_rule_and_event_type.csv,other_weather_source,12,8,,0,,,,,decision_rule,decision_rule; contract_event_type_v2; n; mean_brier; mean_log_score; mean_p_market; outcome_rate; median_staleness_hours
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20a_output_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_categorical_score_summary.csv,other_weather_source,12,12,,0,,,,,decision_rule; decision_rule_order,sample_block; decision_rule; decision_rule_order; n_complete_books; mean_book_probability_sum; mean_abs_book_probability_error; mean_normalised_categorical_log_score; mean_normalised_multiclass_brier; market_modal_tied_books; market_modal_contains_actual_winner_rate; deterministic_exact_contract_hit_rate; market_modal_contains_deterministic_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_weather_error_summary.csv,other_weather_source,12,11,,0,,,,mean_forecast_daily_max_c; mean_hko_daily_max_c,decision_rule; decision_rule_order,sample_block; decision_rule; decision_rule_order; n_complete_books; mean_forecast_daily_max_c; mean_hko_daily_max_c; mean_error_c; mae_c; rmse_c; underforecast_rate; deterministic_exact_contract_hit_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yB_thesis_output_freeze/18yB_source_inventory.csv,other_weather_source,12,4,,0,,,,,,input_role; path; rows; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xC_controlled_unblinding_trading_simulation/18xC_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/probability_scoring_calibration/hong_kong_probability_scores_by_timing.csv,other_weather_source,12,9,,0,,,,,,timing_label; forecast_timing_category; probability_source; rows; event_rate; average_probability; brier_score; log_score; mean_absolute_error
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wC_blind_calibrated_probability_release/18wC_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wA_contract_probability_mapping/18wA_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18tB_admissible_historical_information_sets/18tB_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vA_residual_model_design_and_features/18vA_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uA_chronological_partition_and_folds/18uA_sha256_manifest.csv,other_weather_source,12,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_best_trading_rule_by_subset.csv,other_weather_source,12,16,,0,,,,,,subset_name; subset_description; model_source; edge_buffer; transaction_cost_per_contract; market_cost_type; rows_considered; number_of_trades; trade_rate; total_net_profit; total_capital_spent; return_on_capital; average_net_profit_per_trade; winning_trade_rate; average_expected_edge_before_cost; profit_rank_within_subset
