strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score
S017267,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.02,none,includes_synthetic_short_yes,3
S017268,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.03,none,includes_synthetic_short_yes,3
S017269,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.04,none,includes_synthetic_short_yes,3
S017270,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.05,none,includes_synthetic_short_yes,3
S017271,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.06,none,includes_synthetic_short_yes,3
S017272,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.07,none,includes_synthetic_short_yes,3
S017273,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.08,none,includes_synthetic_short_yes,3
S017274,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.09,none,includes_synthetic_short_yes,3
S017275,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.1,none,includes_synthetic_short_yes,3
S017276,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.12,none,includes_synthetic_short_yes,3
S017277,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.15,none,includes_synthetic_short_yes,3
S017278,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.18,none,includes_synthetic_short_yes,3
S017279,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.2,none,includes_synthetic_short_yes,3
S017280,raw,event_day_open,widening_from_24h,short_only,1,quarter_kelly,logit_gap,0.25,none,includes_synthetic_short_yes,3
S017281,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.01,none,includes_synthetic_short_yes,2
S017282,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.02,none,includes_synthetic_short_yes,2
S017283,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.03,none,includes_synthetic_short_yes,2
S017284,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.04,none,includes_synthetic_short_yes,2
S017285,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.05,none,includes_synthetic_short_yes,2
S017286,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.06,none,includes_synthetic_short_yes,2
S017287,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.07,none,includes_synthetic_short_yes,2
S017288,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.08,none,includes_synthetic_short_yes,2
S017289,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.09,none,includes_synthetic_short_yes,2
S017290,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.1,none,includes_synthetic_short_yes,2
S017291,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.12,none,includes_synthetic_short_yes,2
S017292,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.15,none,includes_synthetic_short_yes,2
S017293,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.18,none,includes_synthetic_short_yes,2
S017294,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.2,none,includes_synthetic_short_yes,2
S017295,raw,event_day_open,widening_from_24h,short_only,2,one_share,edge,0.25,none,includes_synthetic_short_yes,2
S017296,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.01,none,includes_synthetic_short_yes,3
S017297,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.02,none,includes_synthetic_short_yes,3
S017298,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.03,none,includes_synthetic_short_yes,3
S017299,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.04,none,includes_synthetic_short_yes,3
S017300,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.05,none,includes_synthetic_short_yes,3
S017301,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.06,none,includes_synthetic_short_yes,3
S017302,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.07,none,includes_synthetic_short_yes,3
S017303,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.08,none,includes_synthetic_short_yes,3
S017304,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.09,none,includes_synthetic_short_yes,3
S017305,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.1,none,includes_synthetic_short_yes,3
S017306,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.12,none,includes_synthetic_short_yes,3
S017307,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.15,none,includes_synthetic_short_yes,3
S017308,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.18,none,includes_synthetic_short_yes,3
S017309,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.2,none,includes_synthetic_short_yes,3
S017310,raw,event_day_open,widening_from_24h,short_only,2,one_share,roi,0.25,none,includes_synthetic_short_yes,3
S017311,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.01,none,includes_synthetic_short_yes,3
S017312,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.02,none,includes_synthetic_short_yes,3
S017313,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.03,none,includes_synthetic_short_yes,3
S017314,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.04,none,includes_synthetic_short_yes,3
S017315,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.05,none,includes_synthetic_short_yes,3
S017316,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.06,none,includes_synthetic_short_yes,3
S017317,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.07,none,includes_synthetic_short_yes,3
S017318,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.08,none,includes_synthetic_short_yes,3
S017319,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.09,none,includes_synthetic_short_yes,3
S017320,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.1,none,includes_synthetic_short_yes,3
S017321,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.12,none,includes_synthetic_short_yes,3
S017322,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.15,none,includes_synthetic_short_yes,3
S017323,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.18,none,includes_synthetic_short_yes,3
S017324,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.2,none,includes_synthetic_short_yes,3
S017325,raw,event_day_open,widening_from_24h,short_only,2,one_share,logit_gap,0.25,none,includes_synthetic_short_yes,3
S017326,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.01,none,includes_synthetic_short_yes,2
S017327,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.02,none,includes_synthetic_short_yes,2
S017328,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.03,none,includes_synthetic_short_yes,2
S017329,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.04,none,includes_synthetic_short_yes,2
S017330,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.05,none,includes_synthetic_short_yes,2
S017331,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.06,none,includes_synthetic_short_yes,2
S017332,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.07,none,includes_synthetic_short_yes,2
S017333,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.08,none,includes_synthetic_short_yes,2
S017334,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.09,none,includes_synthetic_short_yes,2
S017335,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.1,none,includes_synthetic_short_yes,2
S017336,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.12,none,includes_synthetic_short_yes,2
S017337,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.15,none,includes_synthetic_short_yes,2
S017338,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.18,none,includes_synthetic_short_yes,2
S017339,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.2,none,includes_synthetic_short_yes,2
S017340,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,edge,0.25,none,includes_synthetic_short_yes,2
S017341,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.01,none,includes_synthetic_short_yes,3
S017342,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.02,none,includes_synthetic_short_yes,3
S017343,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.03,none,includes_synthetic_short_yes,3
S017344,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.04,none,includes_synthetic_short_yes,3
S017345,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.05,none,includes_synthetic_short_yes,3
S017346,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.06,none,includes_synthetic_short_yes,3
S017347,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.07,none,includes_synthetic_short_yes,3
S017348,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.08,none,includes_synthetic_short_yes,3
S017349,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.09,none,includes_synthetic_short_yes,3
S017350,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.1,none,includes_synthetic_short_yes,3
S017351,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.12,none,includes_synthetic_short_yes,3
S017352,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.15,none,includes_synthetic_short_yes,3
S017353,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.18,none,includes_synthetic_short_yes,3
S017354,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.2,none,includes_synthetic_short_yes,3
S017355,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,roi,0.25,none,includes_synthetic_short_yes,3
S017356,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.01,none,includes_synthetic_short_yes,3
S017357,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.02,none,includes_synthetic_short_yes,3
S017358,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.03,none,includes_synthetic_short_yes,3
S017359,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.04,none,includes_synthetic_short_yes,3
S017360,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.05,none,includes_synthetic_short_yes,3
S017361,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.06,none,includes_synthetic_short_yes,3
S017362,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.07,none,includes_synthetic_short_yes,3
S017363,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.08,none,includes_synthetic_short_yes,3
S017364,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.09,none,includes_synthetic_short_yes,3
S017365,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.1,none,includes_synthetic_short_yes,3
S017366,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.12,none,includes_synthetic_short_yes,3
S017367,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.15,none,includes_synthetic_short_yes,3
S017368,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.18,none,includes_synthetic_short_yes,3
S017369,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.2,none,includes_synthetic_short_yes,3
S017370,raw,event_day_open,widening_from_24h,short_only,2,equal_budget,logit_gap,0.25,none,includes_synthetic_short_yes,3
S017371,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.01,none,includes_synthetic_short_yes,3
S017372,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.02,none,includes_synthetic_short_yes,3
S017373,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.03,none,includes_synthetic_short_yes,3
S017374,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.04,none,includes_synthetic_short_yes,3
S017375,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.05,none,includes_synthetic_short_yes,3
S017376,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.06,none,includes_synthetic_short_yes,3
S017377,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.07,none,includes_synthetic_short_yes,3
S017378,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.08,none,includes_synthetic_short_yes,3
S017379,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.09,none,includes_synthetic_short_yes,3
S017380,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.1,none,includes_synthetic_short_yes,3
S017381,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.12,none,includes_synthetic_short_yes,3
S017382,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.15,none,includes_synthetic_short_yes,3
S017383,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.18,none,includes_synthetic_short_yes,3
S017384,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.2,none,includes_synthetic_short_yes,3
S017385,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,edge,0.25,none,includes_synthetic_short_yes,3
S017386,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.01,none,includes_synthetic_short_yes,4
S017387,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.02,none,includes_synthetic_short_yes,4
S017388,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.03,none,includes_synthetic_short_yes,4
S017389,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.04,none,includes_synthetic_short_yes,4
S017390,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.05,none,includes_synthetic_short_yes,4
S017391,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.06,none,includes_synthetic_short_yes,4
S017392,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.07,none,includes_synthetic_short_yes,4
S017393,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.08,none,includes_synthetic_short_yes,4
S017394,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.09,none,includes_synthetic_short_yes,4
S017395,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.1,none,includes_synthetic_short_yes,4
S017396,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.12,none,includes_synthetic_short_yes,4
S017397,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.15,none,includes_synthetic_short_yes,4
S017398,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.18,none,includes_synthetic_short_yes,4
S017399,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.2,none,includes_synthetic_short_yes,4
S017400,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,roi,0.25,none,includes_synthetic_short_yes,4
S017401,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.01,none,includes_synthetic_short_yes,4
S017402,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.02,none,includes_synthetic_short_yes,4
S017403,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.03,none,includes_synthetic_short_yes,4
S017404,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.04,none,includes_synthetic_short_yes,4
S017405,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.05,none,includes_synthetic_short_yes,4
S017406,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.06,none,includes_synthetic_short_yes,4
S017407,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.07,none,includes_synthetic_short_yes,4
S017408,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.08,none,includes_synthetic_short_yes,4
S017409,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.09,none,includes_synthetic_short_yes,4
S017410,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.1,none,includes_synthetic_short_yes,4
S017411,raw,event_day_open,widening_from_24h,short_only,2,edge_weighted,logit_gap,0.12,none,includes_synthetic_short_yes,4
