request_id,run_date,run_init_utc,run_parameter,cycle_utc,cycle_role,retrieval_selected,required_for_core_design,run_period,weather_only_training_start,weather_only_training_end,forecast_start_hkt,forecast_end_hkt,first_local_date_covered,last_local_date_covered,forecast_hours,model,hourly_variable,timezone,temperature_unit,cell_selection,latitude,longitude,endpoint,request_url,cache_path,request_status,network_request_made,market_price_accessed,outcome_accessed,repair_role,original_core_cycle,validation_rule
ifs_20250330_18,2025-03-30,2025-03-30 18:00:00+00:00,2025-03-30T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-03-31T02:00:00+00:00,2025-04-10T01:00:00+00:00,2025-03-31,2025-04-10,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-03-30T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250330_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250331_06,2025-03-31,2025-03-31 06:00:00+00:00,2025-03-31T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-03-31T14:00:00+00:00,2025-04-10T13:00:00+00:00,2025-03-31,2025-04-10,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-03-31T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250331_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250331_18,2025-03-31,2025-03-31 18:00:00+00:00,2025-03-31T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-04-01T02:00:00+00:00,2025-04-11T01:00:00+00:00,2025-04-01,2025-04-11,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-03-31T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250331_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250611_06,2025-06-11,2025-06-11 06:00:00+00:00,2025-06-11T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-11T14:00:00+00:00,2025-06-21T13:00:00+00:00,2025-06-11,2025-06-21,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250611_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250611_18,2025-06-11,2025-06-11 18:00:00+00:00,2025-06-11T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-12T02:00:00+00:00,2025-06-22T01:00:00+00:00,2025-06-12,2025-06-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250611_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250612_06,2025-06-12,2025-06-12 06:00:00+00:00,2025-06-12T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-12T14:00:00+00:00,2025-06-22T13:00:00+00:00,2025-06-12,2025-06-22,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250612_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250612_18,2025-06-12,2025-06-12 18:00:00+00:00,2025-06-12T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-13T02:00:00+00:00,2025-06-23T01:00:00+00:00,2025-06-13,2025-06-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250612_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250613_06,2025-06-13,2025-06-13 06:00:00+00:00,2025-06-13T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-13T14:00:00+00:00,2025-06-23T13:00:00+00:00,2025-06-13,2025-06-23,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250613_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250613_18,2025-06-13,2025-06-13 18:00:00+00:00,2025-06-13T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-14T02:00:00+00:00,2025-06-24T01:00:00+00:00,2025-06-14,2025-06-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250613_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250614_06,2025-06-14,2025-06-14 06:00:00+00:00,2025-06-14T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-14T14:00:00+00:00,2025-06-24T13:00:00+00:00,2025-06-14,2025-06-24,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250614_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250614_18,2025-06-14,2025-06-14 18:00:00+00:00,2025-06-14T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-15T02:00:00+00:00,2025-06-25T01:00:00+00:00,2025-06-15,2025-06-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250614_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250615_06,2025-06-15,2025-06-15 06:00:00+00:00,2025-06-15T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-15T14:00:00+00:00,2025-06-25T13:00:00+00:00,2025-06-15,2025-06-25,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250615_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250615_18,2025-06-15,2025-06-15 18:00:00+00:00,2025-06-15T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-16T02:00:00+00:00,2025-06-26T01:00:00+00:00,2025-06-16,2025-06-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250615_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250616_06,2025-06-16,2025-06-16 06:00:00+00:00,2025-06-16T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-16T14:00:00+00:00,2025-06-26T13:00:00+00:00,2025-06-16,2025-06-26,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-16T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250616_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250616_18,2025-06-16,2025-06-16 18:00:00+00:00,2025-06-16T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-17T02:00:00+00:00,2025-06-27T01:00:00+00:00,2025-06-17,2025-06-27,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-16T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250616_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250618_06,2025-06-18,2025-06-18 06:00:00+00:00,2025-06-18T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-18T14:00:00+00:00,2025-06-28T13:00:00+00:00,2025-06-18,2025-06-28,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250618_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250618_18,2025-06-18,2025-06-18 18:00:00+00:00,2025-06-18T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-19T02:00:00+00:00,2025-06-29T01:00:00+00:00,2025-06-19,2025-06-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250618_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250619_06,2025-06-19,2025-06-19 06:00:00+00:00,2025-06-19T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-19T14:00:00+00:00,2025-06-29T13:00:00+00:00,2025-06-19,2025-06-29,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250619_18,2025-06-19,2025-06-19 18:00:00+00:00,2025-06-19T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-20T02:00:00+00:00,2025-06-30T01:00:00+00:00,2025-06-20,2025-06-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250619_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250620_06,2025-06-20,2025-06-20 06:00:00+00:00,2025-06-20T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-20T14:00:00+00:00,2025-06-30T13:00:00+00:00,2025-06-20,2025-06-30,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250620_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250620_18,2025-06-20,2025-06-20 18:00:00+00:00,2025-06-20T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-21T02:00:00+00:00,2025-07-01T01:00:00+00:00,2025-06-21,2025-07-01,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250620_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250622_06,2025-06-22,2025-06-22 06:00:00+00:00,2025-06-22T06:00,6,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-22T14:00:00+00:00,2025-07-02T13:00:00+00:00,2025-06-22,2025-07-02,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250622_06.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
ifs_20250622_18,2025-06-22,2025-06-22 18:00:00+00:00,2025-06-22T18:00,18,supplementary,False,False,weather_only_training,2024-03-16,2026-03-15,2025-06-23T02:00:00+00:00,2025-07-03T01:00:00+00:00,2025-06-23,2025-07-03,240,ecmwf_ifs,temperature_2m,Asia/Hong_Kong,celsius,land,22.3019444444,114.1741666667,https://single-runs-api.open-meteo.com/v1/forecast,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-06-22T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/06/ecmwf_ifs_20250622_18.json,PLANNED,False,False,False,supplementary_cycle_candidate,False,retain when at least one Asia/Hong_Kong local date contains 24 nonmissing hourly temperatures
