repair_order,request_id,run_date,run_init_utc,cycle_utc,repair_role,request_url,cache_path,status,failure_type,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,nonmissing_temperature_rows,missing_temperature_rows,daily_rows,complete_local_day_count,first_complete_local_date,last_complete_local_date,returned_timezone,error,market_price_accessed,outcome_accessed
257,ifs_20251225_06,2025-12-25,2025-12-25 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-25T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251225_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-25T06:00Z""}",False,False
258,ifs_20251225_18,2025-12-25,2025-12-25 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-25T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251225_18.json.gz,DOWNLOADED_VALID,,1,True,False,1576767771eeb4e943cfed3c2c1e93797b106826add2a7d697ece9ef35e5a948,24a9ca7824a2194e3872e8ca1539db581f53b594490abe2412b9bd137343ed5f,1015,240,145,95,11,5,2025-12-27,2025-12-31,Asia/Hong_Kong,,False,False
259,ifs_20251226_06,2025-12-26,2025-12-26 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-26T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251226_06.json.gz,DOWNLOADED_VALID,,1,True,False,9b2965d13cba7690ecb7bfab7fd703fa3d7365b7b345ce550107067f401738a6,24c1bf53fb149277877544b0b62ec41463ab7be3438dd9699e3b72ba1477be33,1014,240,145,95,11,5,2025-12-27,2025-12-31,Asia/Hong_Kong,,False,False
260,ifs_20251226_18,2025-12-26,2025-12-26 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-26T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251226_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-26T18:00Z"",""error"":true}",False,False
261,ifs_20251227_06,2025-12-27,2025-12-27 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-27T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251227_06.json.gz,FAILED,no_complete_local_day,1,False,False,93423ee73479289852773abb1bb3d93fbb54f1336a384443f2d65181782a85ce,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
262,ifs_20251227_18,2025-12-27,2025-12-27 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-27T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251227_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-27T18:00Z""}",False,False
263,ifs_20251228_00,2025-12-28,2025-12-28 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-28T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251228_00.json.gz,FAILED,no_complete_local_day,1,False,False,27ed96ec1e89500939dff23f7456c2781b241a1fa80db723e4d627b62ba35872,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
264,ifs_20251228_06,2025-12-28,2025-12-28 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-28T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251228_06.json.gz,FAILED,no_complete_local_day,1,False,False,610c0bb88e25663a5c91fbbacedff8a1445ce4ebd562b59494340e16c4662419,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
265,ifs_20251228_18,2025-12-28,2025-12-28 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-28T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251228_18.json.gz,DOWNLOADED_VALID,,1,True,False,5d4b697ce4fa3133f890fbce9c16cf61729835111285379de86c85ea44477e05,489e193c4c5c535b12dcfb01eca4a0e6e8356e2dfad035eb425c0317b498d50f,1029,240,145,95,11,5,2025-12-30,2026-01-03,Asia/Hong_Kong,,False,False
266,ifs_20251230_06,2025-12-30,2025-12-30 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-30T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251230_06.json.gz,DOWNLOADED_VALID,,1,True,False,9775f2e0ff7886758ba8c5fc9ddec910b7a187e501e95e0a94e7ef77d4e8e29c,b9e57db949f39fdcf1c1d952f6f3fbf7d1dfec2cd79b12f7e37727dfd20561ae,1033,240,145,95,11,5,2025-12-31,2026-01-04,Asia/Hong_Kong,,False,False
267,ifs_20251230_18,2025-12-30,2025-12-30 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-30T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251230_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-30T18:00Z""}",False,False
268,ifs_20251231_06,2025-12-31,2025-12-31 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-31T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251231_06.json.gz,DOWNLOADED_VALID,,1,True,False,b06ba7adaeae0bb6e68854a03218cd7431dd6235f1183fb37dc563074f844a4c,26d3951901d9249ced33bc146c2181c6217ef7c7e0b3d86dc690d400613a69fb,1036,240,145,95,11,5,2026-01-01,2026-01-05,Asia/Hong_Kong,,False,False
269,ifs_20251231_12,2025-12-31,2025-12-31 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-31T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251231_12.json.gz,FAILED,no_complete_local_day,1,False,False,3ecf1c9bbcda0ba47c1f733cc9b8df32df43ba9b5d270c66c4001876beda54a5,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
270,ifs_20251231_18,2025-12-31,2025-12-31 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-31T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251231_18.json.gz,FAILED,no_complete_local_day,1,False,False,6c19efdd9222ffac1dd7fcf7f897677dbba870dd707971d283d67270c7619d18,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
271,ifs_20260310_00,2026-03-10,2026-03-10 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_00.json.gz,FAILED,no_complete_local_day,1,False,False,4cbbf8165dacaead8db30dc60c8eb0ef9456f6c60be36efdc4e7b32e68c68077,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
272,ifs_20260310_06,2026-03-10,2026-03-10 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_06.json.gz,DOWNLOADED_VALID,,1,True,False,8df4bf01855422b8fa2744dc80695670bc49a6d7cd0104875ff586b670432b95,a1b547823022646db233ec01a2f456c6646369d6aadde523875125cd7c5bf741,1009,240,145,95,11,5,2026-03-11,2026-03-15,Asia/Hong_Kong,,False,False
273,ifs_20260310_12,2026-03-10,2026-03-10 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_12.json.gz,FAILED,no_complete_local_day,1,False,False,56961c5a769a5db65feb5d5fa9357f8067a0143ba30c211f4e0d7e6ba78c6f72,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
274,ifs_20260310_18,2026-03-10,2026-03-10 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-10T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260310_18.json.gz,DOWNLOADED_VALID,,1,True,False,076584c837c1e37b1a16edb3ee306c7e380732b2e98d664b670c5245cbe7ca39,8cf98b73b697c1c4126b06604fd0dda3d4a2a7bee00bd8e7a0dd7824c6acb85a,1003,240,145,95,11,5,2026-03-12,2026-03-16,Asia/Hong_Kong,,False,False
275,ifs_20260311_06,2026-03-11,2026-03-11 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260311_06.json.gz,FAILED,no_complete_local_day,1,False,False,6a44afe490de8303e321e695514a84e5fa21fb54bb2442524b3610bb48dcc645,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
276,ifs_20260311_18,2026-03-11,2026-03-11 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260311_18.json.gz,DOWNLOADED_VALID,,1,True,False,6caad89ee5f5a5e9766d9eab6e1695ac616d2bc76d2f62f3d31b9379a74dab40,9d76868267f7f63c03fef331b900ed8ebc85ba2431a17ff34e1dfb152c4f908c,1000,240,145,95,11,5,2026-03-13,2026-03-17,Asia/Hong_Kong,,False,False
277,ifs_20260312_00,2026-03-12,2026-03-12 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-12T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260312_00.json.gz,FAILED,no_complete_local_day,1,False,False,d39fb6efcecb254d9e01b87b817c7b5fa48b6a94d75cc3afb44efc9543101f7b,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
278,ifs_20260312_06,2026-03-12,2026-03-12 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260312_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-12T06:00Z"",""error"":true}",False,False
279,ifs_20260312_18,2026-03-12,2026-03-12 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260312_18.json.gz,DOWNLOADED_VALID,,1,True,False,21f9ff88f409286d7cd2407d56b4fa48094eeb1cdb66e970b717b3b32effa0fa,92f0ed88879f685b5848968d854d68b5bf289d176cc3c2a41d3a9e39b6e2a6cc,996,240,145,95,11,5,2026-03-14,2026-03-18,Asia/Hong_Kong,,False,False
280,ifs_20260313_00,2026-03-13,2026-03-13 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-13T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260313_00.json.gz,FAILED,no_complete_local_day,1,False,False,2d134641ddef94e3302d9e487af668bfadd02d51b83ab0d2e7c47b28da679673,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
281,ifs_20260313_06,2026-03-13,2026-03-13 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260313_06.json.gz,DOWNLOADED_VALID,,1,True,False,edcd1a8beec1ed924be234d2bfbd5db46479e2627ad0f8fb242155078be44a28,4270ead6a295ccacf93f51331bbc6ad6b3e252bf0b2e6a1eccae196e05c1ac27,999,240,145,95,11,5,2026-03-14,2026-03-18,Asia/Hong_Kong,,False,False
282,ifs_20260313_18,2026-03-13,2026-03-13 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260313_18.json.gz,DOWNLOADED_VALID,,1,True,False,c71415f163edb0e82ec5dbbfb0b5afeb4e03d6e997bbeee24d2859d9ea6952ab,e263ddc29ea96a5e37725440e9ce56d67b8cd2f6517e6713fa8b0fef3ba4d554,1005,240,145,95,11,5,2026-03-15,2026-03-19,Asia/Hong_Kong,,False,False
283,ifs_20260314_00,2026-03-14,2026-03-14 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-14T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260314_00.json.gz,FAILED,no_complete_local_day,1,False,False,c7ea2f5e4f2298c0143562040317a5942247c0c44c3c6f7c9def6731cac00053,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
284,ifs_20260314_06,2026-03-14,2026-03-14 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260314_06.json.gz,DOWNLOADED_VALID,,1,True,False,92011503b45dda91e95677a931ec0a93ce9c2afb383cd97897c4a111ac8d047e,e619d5a1aeabe047be10f320dfd6d0cede27697decb1ab40b4bca4ec996e27b8,996,240,145,95,11,5,2026-03-15,2026-03-19,Asia/Hong_Kong,,False,False
285,ifs_20260314_18,2026-03-14,2026-03-14 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260314_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-14T18:00Z"",""error"":true}",False,False
286,ifs_20260315_00,2026-03-15,2026-03-15 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-15T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260315_00.json.gz,FAILED,no_complete_local_day,1,False,False,d8a8b311f0647cede9359225c1e1a116fbd9e015981c0f5e5ab0a549282612a9,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
287,ifs_20260315_06,2026-03-15,2026-03-15 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260315_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-15T06:00Z""}",False,False
288,ifs_20260315_18,2026-03-15,2026-03-15 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2026-03-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2026/03/ecmwf_ifs_20260315_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-15T18:00Z""}",False,False
