pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_opportunities,n_trades,n_dates,total_net_pnl,mean_net_pnl_per_trade,positive_trade_rate
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,16,9,-0.8185000000000002,-0.051156250000000014,0.125
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,30,9,-3.3695000000000004,-0.11231666666666668,0.13333333333333333
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,24,9,-3.0150000000000006,-0.125625,0.16666666666666666
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,16,9,-1.8399999999999999,-0.11499999999999999,0.1875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,33,9,-3.1025000000000005,-0.09401515151515151,0.21212121212121213
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,27,9,-2.8150000000000004,-0.10425925925925927,0.25925925925925924
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,20,9,-1.32,-0.06600000000000002,0.25
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,23,7,-1.797,-0.0781304347826087,0.08695652173913043
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,18,7,-1.687,-0.0937222222222222,0.1111111111111111
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,14,7,-1.175,-0.08392857142857144,0.14285714285714285
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,29,10,-1.7485,-0.060293103448275875,0.1724137931034483
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,25,10,-1.078,-0.04312000000000001,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,17,8,-1.8990000000000002,-0.1117058823529412,0.11764705882352941
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,24,8,1.9974999999999998,0.08322916666666665,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,20,8,1.7300000000000002,0.0865,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,13,5,3.6799999999999997,0.28307692307692306,0.7692307692307693
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,24,8,1.2364999999999997,0.05152083333333332,0.5833333333333334
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,17,7,1.53,0.09000000000000001,0.5882352941176471
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,5,4,1.06,0.21200000000000002,0.8
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,22,7,0.5244999999999997,0.023840909090909083,0.3181818181818182
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,19,7,0.6154999999999999,0.032394736842105254,0.3684210526315789
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,13,6,0.5449999999999999,0.04192307692307691,0.3076923076923077
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,27,10,0.8574999999999998,0.03175925925925925,0.2962962962962963
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,23,9,0.6114999999999998,0.026586956521739126,0.30434782608695654
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,17,8,1.4114999999999998,0.08302941176470587,0.4117647058823529
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,25,9,1.5179999999999998,0.06072,0.4
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,18,7,2.021,0.11227777777777777,0.5
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,13,6,2.5949999999999998,0.19961538461538467,0.6923076923076923
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,24,9,0.4244999999999998,0.01768749999999999,0.4583333333333333
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,14,8,1.1945,0.08532142857142856,0.5714285714285714
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,8,6,1.38,0.1725,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,22,7,0.5464999999999999,0.02484090909090908,0.2727272727272727
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,20,6,0.41899999999999993,0.020949999999999996,0.25
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,12,5,0.7,0.05833333333333332,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,30,10,0.6989999999999997,0.023299999999999994,0.26666666666666666
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,28,9,1.1004999999999998,0.039303571428571424,0.2857142857142857
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,17,9,1.9664999999999997,0.11567647058823527,0.4117647058823529
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,39,9,-0.9605000000000004,-0.02462820512820513,0.2564102564102564
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,34,9,-1.7314999999999998,-0.05092647058823529,0.2647058823529412
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,24,8,-0.8545000000000003,-0.03560416666666669,0.3333333333333333
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,41,9,-0.30949999999999983,-0.007548780487804885,0.3170731707317073
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,33,9,-0.1480000000000002,-0.004484848484848491,0.36363636363636365
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,25,8,-0.34600000000000025,-0.013840000000000014,0.4
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,33,7,0.028999999999999998,0.0008787878787878821,0.18181818181818182
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,30,7,0.24,0.007999999999999997,0.2
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,21,7,-0.41950000000000004,-0.01997619047619047,0.19047619047619047
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.02,empirical_q50,0.5,0.9980555555555556,False,110,36,10,-0.6755000000000002,-0.018763888888888896,0.25
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.02,empirical_q50,0.5,0.9980555555555556,False,110,30,9,0.3809999999999998,0.012699999999999993,0.26666666666666666
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.02,empirical_q50,0.5,0.9980555555555556,False,110,26,9,0.6134999999999998,0.02359615384615384,0.3076923076923077
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,78,10,-5.2855,-0.06776282051282051,0.07692307692307693
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,40,10,-4.065,-0.10162500000000001,0.1
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,23,10,-1.025,-0.044565217391304354,0.17391304347826086
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,69,10,-5.6655000000000015,-0.08210869565217394,0.057971014492753624
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-4.037,-0.1091081081081081,0.08108108108108109
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,22,10,-2.459,-0.11177272727272727,0.09090909090909091
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,69,10,-0.5154999999999994,-0.007471014492753615,0.10144927536231885
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,35,10,-0.09550000000000003,-0.0027285714285714357,0.14285714285714285
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,25,10,-0.4550000000000002,-0.018199999999999997,0.16
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,82,10,0.5579999999999998,0.006804878048780486,0.13414634146341464
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-0.4360000000000004,-0.010139534883720939,0.16279069767441862
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,21,9,-0.5780000000000003,-0.027523809523809527,0.14285714285714285
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-3.075,-0.07151162790697675,0.16279069767441862
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,34,10,-2.6550000000000002,-0.07808823529411765,0.20588235294117646
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,25,10,-1.4400000000000002,-0.05760000000000001,0.24
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,44,10,-3.7840000000000007,-0.08600000000000002,0.18181818181818182
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-3.439,-0.09552777777777778,0.2222222222222222
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-2.176,-0.0836923076923077,0.19230769230769232
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,35,10,-2.135,-0.06099999999999999,0.14285714285714285
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,30,10,-2.0249999999999995,-0.06749999999999998,0.16666666666666666
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-1.513,-0.05819230769230769,0.19230769230769232
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,46,10,-0.5195000000000001,-0.011293478260869572,0.21739130434782608
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,36,10,0.28600000000000003,0.007944444444444433,0.2777777777777778
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,26,9,-0.7485000000000002,-0.028788461538461554,0.23076923076923078
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,32,10,1.1624999999999996,0.03632812499999999,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,26,10,1.1949999999999998,0.045961538461538456,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,14,5,4.0649999999999995,0.2903571428571428,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,29,9,1.8224999999999998,0.0628448275862069,0.6206896551724138
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,20,8,2.1999999999999993,0.11000000000000001,0.65
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,7,5,1.535,0.21928571428571428,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,32,9,1.2864999999999998,0.040203124999999985,0.375
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,28,9,1.0125,0.03616071428571428,0.39285714285714285
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,20,7,0.8719999999999999,0.043599999999999986,0.35
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,36,10,0.8879999999999999,0.024666666666666656,0.3611111111111111
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,28,9,1.1914999999999998,0.042553571428571406,0.35714285714285715
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,18,9,1.6464999999999999,0.09147222222222222,0.4444444444444444
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,37,9,0.41049999999999986,0.011094594594594593,0.35135135135135137
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,25,8,1.1159999999999999,0.044639999999999985,0.48
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,20,8,1.69,0.08449999999999999,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,32,10,0.6815,0.021296874999999996,0.4375
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,19,9,1.6544999999999999,0.08707894736842105,0.5789473684210527
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,9,7,1.665,0.185,0.7777777777777778
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,36,10,1.0349999999999997,0.02874999999999999,0.3055555555555556
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,32,9,0.9509999999999997,0.029718749999999988,0.3125
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,22,8,1.4619999999999997,0.06645454545454546,0.4090909090909091
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-0.25400000000000045,-0.005906976744186052,0.2558139534883721
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,36,10,0.0714999999999999,0.001986111111111102,0.2777777777777778
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,20,10,1.1414999999999997,0.05707499999999999,0.4
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,55,10,-2.0635000000000003,-0.037518181818181826,0.2545454545454545
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,49,10,-2.8130000000000006,-0.057408163265306136,0.2653061224489796
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,37,8,-1.9835000000000005,-0.05360810810810811,0.2972972972972973
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,52,10,-1.1760000000000002,-0.022615384615384614,0.28846153846153844
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,40,10,-0.5020000000000002,-0.012550000000000006,0.35
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,31,9,-0.78,-0.025161290322580653,0.3548387096774194
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,47,10,0.6169999999999999,0.013127659574468086,0.2765957446808511
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,43,10,0.8484999999999999,0.019732558139534877,0.3023255813953488
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,32,9,0.038999999999999924,0.001218750000000001,0.28125
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.02,empirical_q75,0.75,0.9986111111111112,False,110,56,10,-2.59,-0.046250000000000006,0.21428571428571427
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.02,empirical_q75,0.75,0.9986111111111112,False,110,47,10,-1.4715,-0.03130851063829787,0.23404255319148937
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.02,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-1.172,-0.03167567567567568,0.24324324324324326
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.02,empirical_q90,0.9,0.9991666666666666,False,110,96,10,-5.3725,-0.055963541666666665,0.08333333333333333
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.02,empirical_q90,0.9,0.9991666666666666,False,110,51,10,-4.2735,-0.08379411764705882,0.09803921568627451
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.02,empirical_q90,0.9,0.9991666666666666,False,110,33,10,-1.212,-0.03672727272727273,0.15151515151515152
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.02,empirical_q90,0.9,0.9991666666666666,False,110,89,10,-4.876000000000001,-0.0547865168539326,0.07865168539325842
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.02,empirical_q90,0.9,0.9991666666666666,False,110,49,10,-3.0685000000000002,-0.06262244897959184,0.12244897959183673
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.02,empirical_q90,0.9,0.9991666666666666,False,110,31,10,-1.0380000000000003,-0.03348387096774194,0.16129032258064516
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.02,empirical_q90,0.9,0.9991666666666666,False,110,94,10,0.5559999999999995,0.005914893617021277,0.11702127659574468
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.02,empirical_q90,0.9,0.9991666666666666,False,110,51,10,1.1659999999999995,0.022862745098039216,0.17647058823529413
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.02,empirical_q90,0.9,0.9991666666666666,False,110,34,10,0.24,0.0070588235294117615,0.17647058823529413
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.02,empirical_q90,0.9,0.9991666666666666,False,110,95,10,-0.1944999999999999,-0.002047368421052628,0.11578947368421053
