event_date,empirical_period,contract_key,12h_prior,24h_prior,6h_prior,event_day_open,contract_complete,taec_date_eligible
2026-08-21,external_validation,10403955382845535755760125301889079885422599778012132267818600846674800344698,0.115,0.095,0.035,0.045,True,True
2026-08-21,external_validation,113496142073122851637732928664355077171884157658178875833462681223022627881989,0.065,0.06,0.095,0.135,True,True
2026-08-21,external_validation,20393598481237385706099379662466126572992295415209110242506457702337467715431,0.225,0.225,0.275,0.295,True,True
2026-08-21,external_validation,24558023917723124511019834179903351885079110921552019711168578284324654250176,0.035,0.0055,0.005,0.0135,True,True
2026-08-21,external_validation,32367816124563403736871995500732760730788041822509271043397750322446678570055,0.295,0.395,0.335,0.365,True,True
2026-08-21,external_validation,58129617006846783828967625651970307147998833118043593080017530563004269531715,0.295,0.25,0.245,0.185,True,True
2026-08-21,external_validation,73973176621438993937947901816750267195612530196496760880045628410348965749504,0.015,0.015,0.02,0.0095,True,True
2026-08-21,external_validation,77971493795810835195852294492957239551363552269628520724951221971884845301291,0.006,0.01,0.0045,0.0045,True,True
2026-08-21,external_validation,83080235384637534335093439401427346098397906920053624511387050572111452236826,0.0005,0.0015,0.0005,0.0025,True,True
2026-08-21,external_validation,92417116346107979915951985010208640727011222027228870612169594718813299275461,0.0005,0.0015,0.0005,0.0005,True,True
2026-08-22,external_validation,100674019928014740372101454174055810001979833771127238325427131685643408029568,0.385,0.385,0.26,0.315,True,True
2026-08-22,external_validation,2676765980830133703953151091849816166316760483951110578448174986977391527409,0.285,0.28,0.425,0.415,True,True
2026-08-22,external_validation,42969568951079671630718112940687633585246145030080173897261268916310329428627,0.008,0.009,0.008,0.037,True,True
2026-08-22,external_validation,59831442398582728761811936841238609737848611875116145624631050670687897876529,0.065,0.075,0.135,0.11,True,True
2026-08-22,external_validation,76214528990040519332163877522143718686448860041692027547171079745913877568365,0.0115,0.0065,0.0045,0.0065,True,True
2026-08-22,external_validation,80940594257087657148629662743535438665987962556716285792380256000272972945150,0.0025,0.0025,0.0005,0.0005,True,True
2026-08-22,external_validation,83106592863908628275422060409245985934400792813433863079902286648521026980537,0.21,0.205,0.185,0.13,True,True
2026-08-22,external_validation,85214731435589910660533981641170465863430395221018176201570902612906180731855,0.003,0.003,0.0005,0.0005,True,True
2026-08-22,external_validation,9327486442567600942272531110165230731111972345272557631369492932999992985318,0.055,0.055,0.025,0.013,True,True
2026-08-22,external_validation,94160078256324283557196435765967331836788501796715754604096318028358792503597,0.0055,0.006,0.0015,0.0015,True,True
2026-08-22,external_validation,95129915587210997705655438299962119774304496762967806963710306823665658390374,0.0065,0.0075,0.0025,0.003,True,True
2026-08-23,external_validation,112459394224705371225385486241469389183916323771189903530708958059929490945356,0.005,0.0075,0.0055,0.008,True,True
2026-08-23,external_validation,113627196179415877767991409018224926663224967600628319758698628858978793616812,0.065,0.025,0.015,0.006,True,True
2026-08-23,external_validation,18119182991350411421731825849056679798513658512102981280013932593634381010469,0.23,0.185,0.195,0.165,True,True
2026-08-23,external_validation,32651813119565924018665483793127777784471223553733256205099847402715013540414,0.0015,0.0015,0.0015,0.0005,True,True
2026-08-23,external_validation,3921343128798516890771470740887480870594636537115688774635327637508208645502,0.115,0.065,0.055,0.045,True,True
2026-08-23,external_validation,44657847690799413504380314511333152520386470385427356917484832873598916742685,0.0015,0.005,0.0005,0.0015,True,True
2026-08-23,external_validation,52465195031128234920850150154115967817030388381114729948688830239248891265990,0.1,0.115,0.075,0.12,True,True
2026-08-23,external_validation,65975181336668422223428480467948301025571165603013004647075721375274853699477,0.235,0.34,0.315,0.355,True,True
2026-08-23,external_validation,7523610130656667668814243837208113597611770966800913758424072002951162370761,0.0065,0.006,0.004,0.003,True,True
2026-08-23,external_validation,87213433981902773561348692111420950946265411917196455808851656862865137904531,0.0015,0.0015,0.001,0.0015,True,True
2026-08-23,external_validation,92318611615611573947971129436839768673298875078402610281288782176335875948905,0.27,0.28,0.365,0.315,True,True
2026-08-24,external_validation,101285285093456613628844322369223453903321517780512448955961911452969682819692,0.035,0.035,0.035,0.045,True,True
2026-08-24,external_validation,14119108688361806638453390257635765157981453648215736806267483198145571990364,0.015,0.02,0.015,0.0085,True,True
2026-08-24,external_validation,1517005430157043912934118807587797488645290028538819202094009670103618384276,0.105,0.1,0.115,0.245,True,True
2026-08-24,external_validation,33119205431704715963620538354241069905185728168427850884252162530783179994684,0.32,0.315,0.305,0.275,True,True
2026-08-24,external_validation,3387326433728375454346370954504929818638944779650855291249254017109655620456,0.0025,0.0025,0.0025,0.002,True,True
2026-08-24,external_validation,45360870016442424690732965354199795646800529864228218588170213970156070784125,0.195,0.175,0.13,0.08,True,True
2026-08-24,external_validation,54584330908540581886883563485535622523886914497627601508473119470775852295179,0.0025,0.0015,0.0025,0.002,True,True
2026-08-24,external_validation,6073205538241499225754135430359174515029438082197994756932818883087869373088,0.025,0.055,0.015,0.0055,True,True
2026-08-24,external_validation,6991479410993822622293767905073268643758445073527576584819158442230913381056,0.0045,0.006,0.004,0.003,True,True
2026-08-24,external_validation,79746106256613503487538041240800381532286368772476116862851276992099510864412,0.0035,0.0035,0.0035,0.0025,True,True
2026-08-24,external_validation,91177438327094972465792816489319045078864335684968286327388471405095817930097,0.31,0.31,0.37,0.385,True,True
2026-08-25,external_validation,106631526428505885326258039720844575106171246456199269582471546993353692962074,0.002,0.01,0.003,0.003,True,True
2026-08-25,external_validation,107553550106262611238312281890724544751231004787687614189592712742044747417250,0.225,0.225,0.305,0.425,True,True
2026-08-25,external_validation,14031502378169632665888528850704799044494111734797361856246753109713023247446,0.064,0.0605,0.086,0.11,True,True
2026-08-25,external_validation,20590475190753857352120730551924351515869036586220239242589299397431764444978,0.0015,0.004,0.0005,0.0005,True,True
2026-08-25,external_validation,23562231070546840975173619668221806893043738993816552506986195918890141300650,0.035,0.05,0.0065,0.002,True,True
2026-08-25,external_validation,33353250476575161808470901198572741468843224639667092878770833902595860626883,0.23,0.245,0.155,0.095,True,True
2026-08-25,external_validation,50550123826908821764343892415814934915774811342200352549176370467392871313711,0.0055,0.0035,0.0105,0.0155,True,True
2026-08-25,external_validation,51032276367233041852047655524358633436383880892041345056424831090590692334699,0.0045,0.02,0.0015,0.0005,True,True
2026-08-25,external_validation,60796745895461892890243756514741106582267856620634063032540870708772909797347,0.295,0.3,0.365,0.35,True,True
2026-08-25,external_validation,73186557777129074061593982217291156379217304210286379109108208656774061241314,0.145,0.155,0.055,0.03,True,True
2026-08-25,external_validation,88258386643124141265552618255527928022525562945964212981309657735074769054330,0.0015,0.004,0.0015,0.0005,True,True
2026-08-26,external_validation,100945577399482988240054781191459522569859067961812951718423291799276889288737,0.001,0.001,0.0005,0.0005,True,True
2026-08-26,external_validation,101122734782269491585360194942849529374909626523156469671586938519197564510212,0.315,0.33,0.335,0.35,True,True
2026-08-26,external_validation,103647669095441456299795302845805300630966082206248229954492172166623337840666,0.001,0.001,0.0005,0.0005,True,True
2026-08-26,external_validation,11800395042685523412750363987566082539677441257393896858166797548702981796888,0.17,0.195,0.115,0.125,True,True
2026-08-26,external_validation,17692007850927708197428611795896882914036880522824225257741798632187882567522,0.11,0.135,0.135,0.085,True,True
2026-08-26,external_validation,20951310521459103577829353295547896038645706454873498928345103881849619738114,0.345,0.29,0.38,0.435,True,True
2026-08-26,external_validation,35506778594115381328583483683585503782482646160806895229831142580766873202791,0.0005,0.0005,0.0005,0.0005,True,True
2026-08-26,external_validation,50298874310213803693521791467473772949900017222132257949549771292949270646889,0.03,0.05,0.025,0.025,True,True
2026-08-26,external_validation,59382199243889826315902119924690796978332834868568650491070268804278120683278,0.005,0.01,0.0015,0.0045,True,True
2026-08-26,external_validation,65538943284421556971276137560546036039344151861868368413755731508170474062410,0.0045,0.005,0.0035,0.0015,True,True
2026-08-26,external_validation,74448820316777642897821469154836659426355212411264641485227275524198570986133,0.025,0.03,0.025,0.0015,True,True
2026-08-27,external_validation,104525901900438056278123225905980745310564408249422345866274025897492258210869,0.03,0.02,0.03,0.065,True,True
2026-08-27,external_validation,24544835576745576116552325257405938402081940625546461705583311054968250285606,0.0055,0.015,0.002,0.0005,True,True
2026-08-27,external_validation,36516424907913899715221342105588814369258256231836986228180429255052050076584,0.24,0.11,0.205,0.205,True,True
2026-08-27,external_validation,44412902320467362389850232491163922757136272246311863312750293950682310333119,0.095,0.195,0.105,0.095,True,True
2026-08-27,external_validation,87432047950477457918695038721794252906240368604683090353850376023855409650179,0.03,0.045,0.015,0.015,True,True
2026-08-27,external_validation,87837487535848522560211655193160330628598706778390311326777943502574826828836,0.345,0.305,0.36,0.325,True,True
2026-08-27,external_validation,91661487392833487519828534410874977465020783322576782945515705975965209965328,0.0005,0.0005,0.0005,0.0005,True,True
2026-08-27,external_validation,94710549731253867325047149468104074985997720495752106459639930784131734617172,0.0025,0.0045,0.003,0.0045,True,True
2026-08-27,external_validation,98103053086476373543240240984854512903758823237739636225260270026241968088237,0.0005,0.0005,0.0005,0.0005,True,True
2026-08-27,external_validation,98460794821021241496107192391418214660354938576040875220949840512139233159762,0.0025,0.0025,0.003,0.0005,True,True
2026-08-27,external_validation,99487125527504535277166629530126932445618357418915930540389692858013788683727,0.305,0.365,0.31,0.26,True,True
2026-08-28,external_validation,102009220840475618399815519205208215165796883464330671664671181624970510627193,0.013,0.013,0.0015,0.0005,True,True
2026-08-28,external_validation,112341651466607296015470742658555785504656920072196232819615569572151207309327,0.055,0.11,0.025,0.0095,True,True
2026-08-28,external_validation,25368066513820437750646970742016864255940392049454742121474273514826065860003,0.0115,0.0045,0.006,0.0115,True,True
2026-08-28,external_validation,36067970781681325676454615505020524456147094178555692238810657972645368927898,0.33,0.35,0.365,0.34,True,True
2026-08-28,external_validation,38291669897092396877097081599300439025188167614269904354785675258234038906164,0.275,0.23,0.215,0.155,True,True
2026-08-28,external_validation,4618866963842650071064259652872768281112900355902745650754957312920751359613,0.002,0.002,0.0025,0.0005,True,True
2026-08-28,external_validation,51350049012486498533137877214976166020737244708213786033578601268505057536968,0.09,0.075,0.095,0.11,True,True
